,id,member_id,loan_amnt,funded_amnt,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,loan_is_bad
967,3220222,3963101,15000,15000,547.95,D,D3,General Consolidated Constructors,8.0,MORTGAGE,124800.0,debt_consolidation,christmas bailout,925xx,CA,16.93,0,Oct-91,3,28.0,,17,0,15959,74.20%,31,f,0,,INDIVIDUAL,0,0.0,490833.0,False
7363,2995104,3617301,13750,13750,444.71,B,B1,US Air Force,10.0,MORTGAGE,95000.0,debt_consolidation,Debt consolidation,781xx,TX,20.0,0,Aug-00,2,,,8,0,50638,62.60%,36,f,0,,INDIVIDUAL,0,0.0,74600.0,False
26717,1573427,1841545,4800,4800,152.42,A,A5,"Modern Art Jewelers, Inc,",7.0,RENT,80000.0,credit_card,CC Refinancing,912xx,CA,11.67,0,08-Feb,1,,,9,0,4748,30.80%,12,f,0,,INDIVIDUAL,0,0.0,14003.0,False
3601,3152457,3865086,6400,6400,232.96,D,D2,Verizon wireless,2.0,RENT,60000.0,debt_consolidation,Consolidation,932xx,CA,18.58,0,06-Oct,4,,,16,0,13403,51.40%,25,w,0,,INDIVIDUAL,0,0.0,178172.0,False
19216,1825941,2128235,30000,30000,1100.44,D,D4,Kaise Permanente,1.0,RENT,100000.0,debt_consolidation,Debt consolidation,944xx,CA,12.44,0,Dec-85,0,43.0,,10,0,18099,81.50%,28,f,0,,INDIVIDUAL,0,0.0,66106.0,False
8163,2828192,3410821,8000,8000,269.98,B,B4,Laurens County Board of Education,10.0,MORTGAGE,59800.0,credit_card,Credit Card Refinance/Car Repair,310xx,GA,19.24,0,Jun-96,1,,86.0,9,1,6824,42.10%,35,w,0,,INDIVIDUAL,0,1051.0,291107.0,False
4731,3146407,3858681,28000,28000,961.47,C,C1,HMA,6.0,MORTGAGE,85000.0,debt_consolidation,Debt Consolidation,338xx,FL,20.19,0,Aug-97,0,,,18,0,33596,58.50%,29,f,0,,INDIVIDUAL,0,0.0,289140.0,False
46819,1327670,1572845,20400,20400,678.75,B,B3,Kimberly-Clark,10.0,MORTGAGE,73300.0,debt_consolidation,2012 DEBT,740xx,OK,16.57,0,Jan-96,0,,,14,0,29019,77.40%,27,f,0,,INDIVIDUAL,0,,,False
28195,1555551,1822061,25000,25000,793.84,A,A5,The Culver Studios,8.0,RENT,88000.0,debt_consolidation,Complete Debt Consolidation,913xx,CA,12.93,0,Oct-99,0,,,13,0,5896,38%,39,f,0,,INDIVIDUAL,0,0.0,26564.0,False
530,2514678,3016833,18000,18000,421.92,C,C1,53rd street partners,5.0,MORTGAGE,85000.0,debt_consolidation,consolidation,100xx,NY,12.95,0,Nov-98,4,79.0,,18,0,30822,47.30%,33,w,0,,INDIVIDUAL,0,0.0,228899.0,False
18248,1826496,2128836,3500,3500,119.78,B,B5,,10.0,MORTGAGE,95000.0,debt_consolidation,cushion,530xx,WI,21.3,1,Nov-77,0,19.0,,11,0,28054,90.20%,28,f,0,,INDIVIDUAL,0,0.0,256785.0,False
29609,1539761,1805346,10625,10625,358.57,B,B4,T-System Inc,4.0,RENT,31500.0,debt_consolidation,Hope,752xx,TX,30.48,0,01-Dec,0,,,10,0,13302,93.70%,16,f,0,,INDIVIDUAL,0,0.0,18144.0,False
40309,1414480,1664482,27000,27000,737.91,E,E3,Goodyear Tire,10.0,MORTGAGE,68500.0,credit_card,credit card refinance,446xx,OH,15.24,0,Nov-93,1,,,12,0,14957,87.70%,16,f,0,,INDIVIDUAL,0,,,False
35428,1468832,1725650,10000,10000,360.38,D,D1,Cable One,1.0,RENT,72000.0,debt_consolidation,Debt Consolidation,852xx,AZ,15.6,1,May-99,1,14.0,,11,0,11812,76.30%,35,f,0,,INDIVIDUAL,0,,,False
14880,2091160,2423773,11175,11175,290.2,D,D4,Army and Air Force Exchange Service,10.0,RENT,35000.0,debt_consolidation,Debt Consolidation,984xx,WA,17.49,0,Sep-00,1,,,6,0,17332,58.40%,12,f,0,,INDIVIDUAL,0,0.0,23619.0,False
23286,1616827,1888640,6000,6000,199.63,B,B3,Bryant Park Hotel,4.0,RENT,42312.0,other,Rise to Honor,112xx,NY,0.96,0,08-Nov,0,,,3,0,2565,45%,3,w,0,,INDIVIDUAL,0,0.0,2565.0,False
11204,2383171,2845947,5000,5000,183.41,D,D4,Griffin Dewatering,9.0,MORTGAGE,55000.0,vacation,fun times,917xx,CA,8.99,0,03-Apr,1,,114.0,14,1,7993,30.50%,23,f,0,,INDIVIDUAL,0,0.0,58809.0,False
49289,1284203,1527958,4500,4500,136.96,A,A1,Lodi Memorial Hospital,5.0,MORTGAGE,40000.0,home_improvement,"Fix Steps,Replaster and Paint Pool",952xx,CA,3.1,0,06-Jul,0,,,6,0,3038,17.10%,6,f,0,,INDIVIDUAL,0,,,False
4928,3145363,3857574,20000,20000,686.77,C,C1,Emory Healthcare,8.0,MORTGAGE,80000.0,debt_consolidation,Debt Consolidation,300xx,GA,25.25,3,Nov-00,1,17.0,,24,0,25104,91.30%,44,f,0,28.0,INDIVIDUAL,0,0.0,212120.0,False
44797,1355293,1599655,6000,6000,182.62,A,A1,Kaiser Permanente,8.0,MORTGAGE,105000.0,home_improvement,Home improvement,906xx,CA,7.97,0,Jan-96,0,,,7,0,3527,10.20%,26,f,0,,INDIVIDUAL,0,,,False
43789,1369581,1614142,6625,6625,220.43,B,B3,quility tooling,10.0,RENT,42000.0,debt_consolidation,Debt consolidation,424xx,KY,16.8,0,04-Jul,1,,,4,0,4021,63.80%,6,f,0,,INDIVIDUAL,0,,,False
13362,2310778,2743367,7800,7800,275.35,C,C4,,4.0,OWN,28000.0,debt_consolidation,Debt Consoldation,457xx,OH,15.47,0,Jun-79,1,47.0,,16,0,8802,64.70%,36,f,0,65.0,INDIVIDUAL,0,1123.0,39801.0,False
14794,2077174,2429495,20500,20500,581.21,F,F2,Northrop Grumman,8.0,MORTGAGE,47000.0,debt_consolidation,Debt consolidation,360xx,AL,27.24,0,Nov-99,0,,,8,0,22626,89.40%,16,f,0,,INDIVIDUAL,0,0.0,35953.0,False
19902,1539941,1805554,10000,10000,328.06,B,B2,The Walt Disney Company,4.0,MORTGAGE,54000.0,wedding,Wedding Loan,328xx,FL,25.36,0,Jan-99,0,,,14,0,27432,61.60%,27,w,0,,INDIVIDUAL,0,0.0,170531.0,False
4394,3106745,3779157,32000,32000,865.71,E,E2,US AIR FORCE,10.0,MORTGAGE,75000.0,debt_consolidation,CONSOLIDATION,479xx,IN,29.36,0,Aug-99,0,,34.0,17,2,13794,56.10%,39,w,0,,INDIVIDUAL,0,0.0,60897.0,False
43073,1382566,1627360,8500,8500,258.71,A,A1,,10.0,RENT,45000.0,credit_card,Credit card consolidation,902xx,CA,8.89,0,Jan-95,0,,,6,0,13795,25.60%,16,f,0,,INDIVIDUAL,0,,,False
8152,2895274,3527509,3575,3575,120.65,B,B4,Bodycote,1.0,RENT,52000.0,debt_consolidation,Debt,554xx,MN,23.54,0,06-Dec,2,,,12,0,4641,25.60%,22,f,0,,INDIVIDUAL,0,0.0,22658.0,False
11395,2372008,2834783,19750,19750,718.88,D,D2,US Department of Health and Human Servic,3.0,OWN,50000.0,other,Personal,334xx,FL,17.42,0,Dec-99,0,,,18,0,21260,38.70%,37,f,0,,INDIVIDUAL,0,0.0,21260.0,False
48514,1298767,1543398,10600,10600,352.68,B,B3,DNC Travel Hospitalities Inc,6.0,MORTGAGE,35000.0,debt_consolidation,Consolidation,481xx,MI,20.06,0,Dec-91,0,,111.0,6,1,10247,45.70%,13,f,0,,INDIVIDUAL,0,,,False
29558,1538768,1803908,14900,14900,372.47,C,C5,Acupuncture & Health Promotion,8.0,RENT,39000.0,debt_consolidation,Debt Relief,331xx,FL,31.05,0,03-Jul,2,,,14,0,18742,42.50%,28,f,0,,INDIVIDUAL,0,0.0,44732.0,False
3369,3163563,3876239,8500,8500,282.81,B,B3,,,MORTGAGE,63000.0,home_improvement,Home Improvement Loan,305xx,GA,29.52,2,Feb-88,0,17.0,,11,0,8107,83.60%,31,f,0,,INDIVIDUAL,0,0.0,185894.0,False
22328,1626117,1898353,12800,12800,465.91,D,D2,Datamark,2.0,RENT,100000.0,debt_consolidation,Debt consolidation,913xx,CA,12.84,0,Mar-00,0,43.0,,6,0,4191,82.20%,17,f,0,43.0,INDIVIDUAL,0,0.0,29953.0,False
8520,2864605,3466763,23000,23000,800.8,C,C2,Burlington Northern Santa Fe / US Army,2.0,OWN,74000.0,debt_consolidation,Debt Clean-Up,574xx,SD,12.31,0,04-Dec,0,,,9,0,8329,45.80%,18,f,0,,INDIVIDUAL,0,224.0,35400.0,False
28685,1550404,1816518,10000,10000,332.72,B,B3,AIHS,5.0,RENT,40000.0,credit_card,School Credit Card Payoff Time,112xx,NY,12.76,0,02-Oct,0,,,6,0,12170,86.30%,11,f,0,,INDIVIDUAL,0,0.0,14311.0,False
12561,2376382,2838673,15200,15200,498.64,B,B2,Lockheed Martin Space Systems,10.0,MORTGAGE,90000.0,credit_card,Debt Consolidation,985xx,WA,25.68,1,01-Sep,2,14.0,,15,0,33708,86.90%,31,w,0,24.0,INDIVIDUAL,0,0.0,336968.0,False
28048,1557203,1823947,11475,11475,381.8,B,B3,BLG Logistics,6.0,OWN,48000.0,other,Gators Fan,367xx,AL,18.08,0,04-Sep,0,,,7,0,15645,59.90%,12,f,0,,INDIVIDUAL,0,0.0,22896.0,False
6924,3006504,3638847,19000,19000,632.17,B,B3,Beusa Energy,3.0,MORTGAGE,118000.0,debt_consolidation,Debt consolidation,770xx,TX,14.21,0,May-88,1,75.0,78.0,17,1,20069,63.90%,42,f,0,75.0,INDIVIDUAL,0,0.0,194001.0,False
37314,1448889,1701594,12800,12800,419.91,B,B2,Semtech Corporation,10.0,RENT,70000.0,other,Help ,913xx,CA,23.84,0,Dec-93,0,,,16,0,22862,56.50%,22,f,0,,INDIVIDUAL,0,,,False
7905,2906660,3539074,30000,30000,984.16,B,B2,,,MORTGAGE,70000.0,debt_consolidation,Debt Consolidation,786xx,TX,2.95,0,Apr-99,1,,,9,0,6470,20.80%,17,f,0,,INDIVIDUAL,0,0.0,184428.0,False
34328,1481706,1740167,20000,20000,684.43,B,B5,NHELP National Health Law Program,2.0,RENT,74000.0,credit_card,Credit card refinancing,900xx,CA,26.35,0,Feb-99,0,30.0,,9,0,12777,69.10%,26,f,0,30.0,INDIVIDUAL,0,0.0,105667.0,False
14828,2285222,2707418,12000,12000,381.04,A,A5,Arrow Uniform,5.0,MORTGAGE,37000.0,debt_consolidation,Debt Consolidation (From Wedding 2012),481xx,MI,12.13,0,Apr-88,0,,,10,0,12946,39.80%,14,f,0,,INDIVIDUAL,0,0.0,56632.0,False
3412,3163398,3876068,7000,7000,229.64,B,B2,Apache Corp,1.0,MORTGAGE,85000.0,credit_card,Consolidate2013,774xx,TX,6.32,0,03-Aug,1,,,6,0,3387,40.30%,23,f,0,,INDIVIDUAL,0,133.0,161728.0,False
34606,1478135,1736190,15000,15000,506.21,B,B4,Greenville Colorants,8.0,RENT,42000.0,debt_consolidation,Debt consolidation,070xx,NJ,30.27,0,Dec-00,0,,,6,0,20118,77.40%,11,f,0,,INDIVIDUAL,0,0.0,34524.0,False
16460,2092604,2425329,19200,19200,638.82,B,B3,DCOL,6.0,MORTGAGE,120000.0,credit_card,CARD REF,756xx,TX,19.23,0,May-99,0,,,11,0,31129,79.60%,42,f,0,,INDIVIDUAL,0,0.0,215008.0,False
25849,1584073,1853244,32550,32550,999.41,A,A2,Chicago Department of Public Health,10.0,MORTGAGE,110000.0,debt_consolidation,Debt Consolidation,606xx,IL,8.52,0,01-Nov,0,,,9,0,2670,8.90%,32,f,0,,INDIVIDUAL,0,0.0,397299.0,False
12748,2297464,2729795,24000,24000,798.52,B,B3,FIRST COMMUNICATIONS,10.0,RENT,80000.0,debt_consolidation,Debt consolidation,921xx,CA,8.1,0,Sep-98,1,39.0,,6,0,9875,58.40%,23,f,0,39.0,INDIVIDUAL,0,0.0,9875.0,False
47875,1303787,1548942,24000,24000,816.43,B,B5,Net Jets,10.0,MORTGAGE,115500.0,debt_consolidation,b debt free,430xx,OH,16.39,0,Nov-88,0,,,12,0,19566,76.40%,31,f,0,,INDIVIDUAL,0,,,False
37122,1449759,1702735,10000,10000,304.36,A,A1,CVS/pharmacy ,4.0,MORTGAGE,145000.0,major_purchase,Major purchase,244xx,VA,10.52,0,Feb-93,0,48.0,,14,0,5431,4.80%,42,f,0,,INDIVIDUAL,0,,,False
6871,3016492,3628869,5000,5000,182.65,D,D3,W Lakeshore Hotel ,4.0,RENT,35000.0,debt_consolidation,Personal Loan,606xx,IL,12.41,0,08-Jan,1,,,5,0,4497,64.20%,5,f,0,,INDIVIDUAL,0,0.0,10222.0,False
21904,1674874,1957047,20000,20000,479.06,C,C2,Princeton University Library,4.0,MORTGAGE,56000.0,debt_consolidation,Debt consolidation,086xx,NJ,26.12,0,Jul-97,0,,,13,0,18574,69.30%,20,f,0,,INDIVIDUAL,0,0.0,179547.0,False
6139,3067035,3739680,20000,20000,715.75,C,C5,,10.0,MORTGAGE,220000.0,other,Other,210xx,MD,12.74,1,Jan-86,1,8.0,58.0,7,1,18020,81.90%,22,f,0,,INDIVIDUAL,0,0.0,887805.0,False
9947,2595645,3117882,8500,8500,298.0,C,C3,PetSmart,7.0,MORTGAGE,37000.0,debt_consolidation,Pay of credit card debt,613xx,IL,29.42,0,06-Apr,3,,,13,0,7343,41.50%,21,f,0,,INDIVIDUAL,0,0.0,134232.0,False
35956,1463084,1718662,21725,21725,531.67,C,C4,Advocate Life and Health LLC,7.0,OWN,55000.0,debt_consolidation,Debt consolidation,105xx,NY,27.75,0,Aug-89,1,,,12,0,22179,59.60%,40,f,0,,INDIVIDUAL,0,,,False
12958,2364868,2827042,15000,15000,499.08,B,B3,Bath & Body Works,3.0,RENT,38000.0,credit_card,Cut Credit Card Debit,240xx,VA,19.47,0,Oct-94,0,47.0,,11,0,11635,47.90%,22,w,0,74.0,INDIVIDUAL,0,0.0,17801.0,False
44767,1356205,1600159,4800,4800,150.2,A,A4,Memorial Medical Center,4.0,RENT,61096.0,car,Insurance and Credit Card,908xx,CA,0.49,0,Nov-96,0,,,2,0,1678,7.90%,6,f,0,,INDIVIDUAL,0,,,False
28992,1529563,1793366,17000,17000,455.05,E,E1,Texas Attorney General,2.0,MORTGAGE,44000.0,credit_card,Credit Card Refinance,786xx,TX,28.55,0,04-Oct,2,,,17,0,17705,75.30%,22,f,0,,INDIVIDUAL,0,0.0,194817.0,False
41450,1400277,1648459,15000,15000,547.95,D,D3,Acosta Sales and Marketing,3.0,MORTGAGE,87000.0,debt_consolidation,Credit Card Rehab Loan,233xx,VA,21.1,0,Dec-90,1,,100.0,10,1,13619,95.20%,26,f,0,,INDIVIDUAL,0,,,False
31277,1520323,1783422,20000,20000,563.24,F,F1,Macys,10.0,RENT,70000.0,debt_consolidation,Consolidate,852xx,AZ,25.0,0,Jul-93,2,24.0,,11,0,24289,94.50%,28,f,0,24.0,INDIVIDUAL,0,0.0,67553.0,False
25806,1577005,1845886,6625,6625,210.37,A,A5,Melno World Wide,1.0,RENT,24000.0,debt_consolidation,freedom ,088xx,NJ,18.35,0,08-May,2,,,6,0,2362,19.70%,9,f,0,,INDIVIDUAL,0,0.0,18362.0,False
25822,1579453,1848426,6500,6500,216.27,B,B3,Ashley Furniture Industries,2.0,RENT,46350.0,credit_card,Credit Card Consolidation,547xx,WI,16.67,0,08-Oct,0,,,7,0,8614,31.60%,7,f,0,,INDIVIDUAL,0,0.0,22416.0,False
15197,2218716,2631225,21000,21000,657.1,A,A4,technology company,1.0,RENT,300000.0,debt_consolidation,Debt Consolidation Loan,949xx,CA,8.63,0,Oct-84,0,41.0,,8,0,67075,66.60%,22,f,0,,INDIVIDUAL,0,0.0,79376.0,False
49492,1273661,1517860,35000,35000,1111.37,A,A5,doyle,5.0,MORTGAGE,90000.0,debt_consolidation,on the road to freedom,601xx,IL,13.19,0,Jul-86,1,,,13,0,5809,9.40%,37,f,0,,INDIVIDUAL,0,,,False
23671,1610389,1881988,6725,6725,213.55,A,A5,PDC Energy,6.0,MORTGAGE,58000.0,credit_card,credit card payoff,807xx,CO,12.77,0,Sep-99,0,,,6,0,6959,67.60%,12,f,0,,INDIVIDUAL,0,0.0,22971.0,False
25614,1586650,1856518,16000,16000,532.35,B,B3,NEW YORK ATHLETIC CLUB,10.0,MORTGAGE,103000.0,credit_card,CREDIT,183xx,PA,12.33,0,Aug-90,0,,,9,0,34575,50.10%,15,f,0,,INDIVIDUAL,0,0.0,39115.0,False
48141,1304329,1549503,9800,9800,319.64,B,B2,NOVA Specialty Access,1.0,RENT,45000.0,credit_card,AMEX,220xx,VA,19.93,0,Apr-93,2,,,7,0,22549,50%,8,f,0,,INDIVIDUAL,0,,,False
36217,1460390,1715287,2400,2400,83.57,C,C2,kobe steak house,3.0,OWN,19000.0,other,steakhouse,672xx,KS,5.37,0,09-Apr,3,,,6,0,1667,29.80%,7,f,0,,INDIVIDUAL,0,,,False
22806,1582763,1851467,33425,33425,932.12,E,E5,Secure Data Defense,10.0,OWN,75000.0,debt_consolidation,DEBT CONSOLIDATION,146xx,NY,24.11,0,Mar-94,0,28.0,,11,0,8949,71%,25,f,0,28.0,INDIVIDUAL,0,0.0,32869.0,False
11983,2369279,2831841,15000,15000,492.08,B,B2,National White Collar Crime Center,2.0,RENT,40000.0,debt_consolidation,Debt Consolidation Loan,265xx,WV,15.84,0,Aug-90,2,,,20,0,16786,54.90%,33,w,0,,INDIVIDUAL,0,0.0,36849.0,False
39060,1428446,1679240,6000,6000,199.63,B,B3,TSYS Loyalty Prepaid,5.0,MORTGAGE,45000.0,debt_consolidation,Reconciliation,300xx,GA,13.33,1,Jan-91,0,7.0,,8,0,14113,66.60%,22,f,0,,INDIVIDUAL,0,,,False
34431,1480001,1738518,17500,17500,547.58,A,A4,NVIDIA Corporation,3.0,MORTGAGE,121600.0,debt_consolidation,Consolidate Student Credit Debt,970xx,OR,12.94,0,Dec-97,0,46.0,,10,0,21213,48.80%,22,f,0,,INDIVIDUAL,0,261.0,470028.0,False
4256,1557829,1824646,30000,30000,1044.52,C,C2,Armed Forces Services Corporation,2.0,MORTGAGE,80000.0,debt_consolidation,Starting Over,221xx,VA,33.36,0,Jun-99,3,34.0,,20,0,41487,68.90%,34,f,0,,INDIVIDUAL,0,0.0,243684.0,False
15253,2228440,2640973,10000,10000,337.47,B,B4,Veolia Transportation,8.0,RENT,38000.0,debt_consolidation,Debt Consolidation,604xx,IL,24.08,0,Nov-96,1,59.0,,13,0,9282,35%,24,f,0,,INDIVIDUAL,0,0.0,11588.0,False
4604,3147018,3859325,19800,19800,628.72,A,A5,Document Engine,10.0,MORTGAGE,100000.0,credit_card,Credit card refinancing,786xx,TX,18.49,0,Apr-95,2,,,15,0,29636,61.20%,35,f,0,,INDIVIDUAL,0,0.0,151980.0,False
8250,2894774,3526955,35000,35000,956.55,E,E3,Lanham Associates,7.0,MORTGAGE,83000.0,debt_consolidation,Loan,300xx,GA,20.94,0,Mar-92,1,31.0,,16,0,26773,73.40%,48,f,0,33.0,INDIVIDUAL,0,0.0,228287.0,False
2138,3234810,3976979,15000,15000,536.81,C,C5,Digitas,1.0,RENT,160000.0,debt_consolidation,Personal Loan,021xx,MA,5.75,1,Jan-00,0,4.0,,16,0,12628,61.60%,45,w,0,4.0,INDIVIDUAL,0,0.0,40786.0,False
16736,1706355,1999276,3700,3700,127.06,C,C1,Vista Health,2.0,RENT,33000.0,debt_consolidation,Debt consolidation,726xx,AR,12.62,0,Nov-85,1,40.0,,8,0,3295,64.60%,26,f,0,60.0,INDIVIDUAL,0,0.0,4573.0,False
32578,1503693,1764843,10800,10800,393.11,D,D2,Northern Arizona Healthcare,10.0,RENT,90000.0,debt_consolidation,New Beginings ,860xx,AZ,12.67,0,Sep-96,0,,88.0,5,1,8948,87.70%,13,f,0,,INDIVIDUAL,0,0.0,66531.0,False
4401,3148354,3860758,10000,10000,332.72,B,B3,Southwest Trails,3.0,RENT,72000.0,debt_consolidation,Loan consolidation,902xx,CA,25.93,0,Aug-96,0,,,19,0,44958,87.30%,40,w,0,,INDIVIDUAL,0,0.0,46263.0,False
34074,1482682,1741224,10500,10500,322.39,A,A2,,10.0,MORTGAGE,40000.0,small_business,cash flow,490xx,MI,17.49,0,Jun-97,1,26.0,,6,0,11705,54.40%,24,f,0,,INDIVIDUAL,0,0.0,154254.0,False
29294,1543159,1808911,2400,2400,84.73,C,C4,Bank of America,1.0,RENT,37000.0,vacation,China Trip,852xx,AZ,25.36,1,01-Nov,3,17.0,,11,0,7336,85.30%,25,f,0,17.0,INDIVIDUAL,0,81.0,51512.0,False
16735,2090942,2423546,14125,14125,429.91,A,A1,southwest credit,6.0,MORTGAGE,50000.0,debt_consolidation,Debt consolidation,750xx,TX,7.2,0,Aug-84,0,,,7,0,14037,37.40%,25,f,0,,INDIVIDUAL,0,0.0,174239.0,False
27355,1565439,1832935,6000,6000,186.97,A,A3,,,OWN,50000.0,other,Other,956xx,CA,6.07,0,Mar-71,0,,,4,0,3755,34%,12,f,0,,INDIVIDUAL,0,0.0,6562.0,False
7744,2934666,3546823,15000,15000,460.56,A,A2,T-Mobile USA,8.0,RENT,155000.0,debt_consolidation,Debt consolidation,600xx,IL,12.81,1,Feb-97,0,15.0,,6,0,19588,32%,18,f,0,15.0,INDIVIDUAL,0,0.0,28498.0,False
769,3217501,3960034,11000,11000,371.22,B,B4,terrys plumbing &utilites,10.0,RENT,36000.0,debt_consolidation,pay off,272xx,NC,24.9,0,02-Feb,0,,,13,0,13359,31.70%,28,f,0,,INDIVIDUAL,0,0.0,18841.0,False
23441,1613702,1886056,6000,6000,214.73,C,C5,Mount Sinai Medical Center,10.0,MORTGAGE,130000.0,other,Property Tax,073xx,NJ,8.85,2,Oct-88,1,20.0,,10,0,9861,90.50%,32,f,0,28.0,INDIVIDUAL,0,0.0,351045.0,False
41061,1406387,1655568,35000,35000,946.87,E,E2,SPA Holdings LLC,7.0,OWN,150000.0,debt_consolidation,amexpayoff,100xx,NY,10.59,0,Mar-98,2,,,12,0,4900,79%,31,f,0,,INDIVIDUAL,0,,,False
22408,1619424,1891227,19200,19200,638.82,B,B3,Battery Clinic Inc,10.0,MORTGAGE,78000.0,small_business,Business,308xx,GA,31.6,0,Sep-82,0,41.0,,12,0,52507,82.90%,29,w,0,,INDIVIDUAL,0,0.0,62163.0,False
20994,1679179,1961622,5000,5000,136.65,E,E3,local union 351,1.0,RENT,39000.0,debt_consolidation,pay down,080xx,NJ,18.71,0,05-Apr,2,,,11,0,6765,96.60%,23,f,0,,INDIVIDUAL,0,0.0,26931.0,False
41032,1406689,1655861,1000,1000,34.34,C,C1,Disney,6.0,MORTGAGE,14000.0,other,auto repairs,328xx,FL,13.89,0,04-Oct,0,,,10,0,478,95.60%,18,f,0,,INDIVIDUAL,0,,,False
31077,1522502,1786532,20000,20000,706.01,C,C4,City of Santa Monica,3.0,RENT,163000.0,credit_card,refinance credit cards,900xx,CA,8.44,0,Jul-98,2,,,7,0,19906,71.60%,14,f,0,,INDIVIDUAL,0,0.0,31652.0,False
25098,1593666,1863876,8800,8800,275.36,A,A4,Sensible Solutions and Technologies Inc.,1.0,RENT,120000.0,debt_consolidation,Debt consolidation,211xx,MD,22.45,0,04-Jan,2,,,12,0,11690,40.30%,30,f,0,,INDIVIDUAL,0,0.0,342192.0,False
8918,2334902,2777053,5325,5325,193.83,D,D2,,7.0,RENT,75000.0,small_business,Business,924xx,CA,7.76,0,02-May,0,29.0,,6,0,3173,69%,10,w,0,41.0,INDIVIDUAL,0,0.0,14712.0,False
16290,1654890,1947045,20000,20000,567.04,F,F2,Conway,8.0,RENT,75000.0,debt_consolidation,Debt consolidation,141xx,NY,25.57,0,May-89,3,,,13,0,22284,65.20%,33,f,0,,INDIVIDUAL,0,0.0,49966.0,False
1055,3235242,3977449,12000,12000,404.97,B,B4,johnson controls,10.0,OWN,73000.0,credit_card,Credit card refinancing,272xx,NC,17.98,0,04-Dec,1,,,14,0,12485,56.20%,22,f,0,,INDIVIDUAL,0,0.0,45160.0,False
36311,1456411,1710665,12000,12000,381.04,A,A5,Straub Clinic&Hospital,10.0,MORTGAGE,90000.0,debt_consolidation,Debt free,967xx,HI,12.87,1,Jan-94,0,14.0,,11,0,16535,44.70%,39,f,0,,INDIVIDUAL,0,,,False
40073,1417866,1668125,11900,11900,401.59,B,B4,Meridian Valley Country Club,1.0,RENT,37000.0,debt_consolidation,Credit Card Payoff,980xx,WA,21.99,1,01-Oct,0,18.0,,10,0,12189,59.70%,28,f,0,,INDIVIDUAL,0,,,False
21346,1687571,1969913,20600,20600,531.55,D,D3,Georgetown at Celebration condo associat,4.0,MORTGAGE,53319.0,debt_consolidation,road to debt freedom,347xx,FL,31.28,0,06-Sep,3,,,10,0,21771,79.20%,12,f,0,,INDIVIDUAL,0,0.0,178962.0,False
13282,2311069,2743672,7500,7500,256.67,B,B5,Pepsico,10.0,MORTGAGE,87000.0,debt_consolidation,Debt consolidation,270xx,NC,19.5,0,Jul-94,0,71.0,,17,0,17593,85.40%,21,f,0,,INDIVIDUAL,0,0.0,46957.0,False
398,3255524,4027772,16000,16000,572.6,C,C5,Fed Ex Freight,1.0,RENT,55000.0,debt_consolidation,out of debt,703xx,LA,23.65,0,Apr-90,0,34.0,113.0,9,1,7514,79.10%,21,w,0,37.0,INDIVIDUAL,0,0.0,39286.0,False
14653,2304615,2736776,5000,5000,166.36,B,B3,Osteria Tulia,1.0,MORTGAGE,60000.0,debt_consolidation,Credit Card Payoff,341xx,FL,3.81,0,01-May,1,32.0,,6,0,6373,61.30%,15,w,0,61.0,INDIVIDUAL,0,0.0,187616.0,False
19936,1704973,1997795,7200,7200,228.63,A,A5,Hillandale Communities,1.0,MORTGAGE,115000.0,debt_consolidation,Consolidation,453xx,OH,15.08,0,Jun-94,0,,,7,0,22427,84.60%,13,f,0,,INDIVIDUAL,0,0.0,77768.0,False
41661,1395862,1643071,7325,7325,240.3,B,B2,Mount Sinai Hospital,4.0,RENT,37512.0,debt_consolidation,PAY PERSONAL DEBTS,100xx,NY,11.56,0,07-Mar,0,,,15,0,7444,35.40%,18,f,0,,INDIVIDUAL,0,,,False
13685,2309407,2741916,12000,12000,393.67,B,B2,,,MORTGAGE,65087.0,moving,Moving across country,118xx,NY,2.51,0,Apr-67,1,,,12,0,8877,11.30%,22,f,0,,INDIVIDUAL,0,0.0,35200.0,False
23788,1608693,1880073,2400,2400,75.1,A,A4,Focus Commercial,5.0,RENT,30000.0,debt_consolidation,Debt consolidation,972xx,OR,28.96,0,04-Mar,0,50.0,,17,0,2635,15.50%,23,f,0,50.0,INDIVIDUAL,0,0.0,31983.0,False
41980,1396103,1642893,11000,11000,334.8,A,A1,U.S. Department of Housing and Urban Dev,7.0,MORTGAGE,115000.0,wedding,Dream Wedding,207xx,MD,10.02,0,Nov-96,0,,,14,0,4802,7.90%,30,f,0,,INDIVIDUAL,0,,,False
4598,3157062,3869385,13225,13225,427.73,B,B1,Metropolitan Insurance Company,8.0,MORTGAGE,91000.0,debt_consolidation,Debt Consolidation,130xx,NY,18.59,0,Jul-00,1,,,9,0,85087,80.40%,38,f,0,,INDIVIDUAL,0,0.0,246074.0,False
